"統一編號","商業名稱","商業地址","登記狀態"
"93987880","來福愛犬館","高雄市林園區王公里林園北路５０７號","核准設立"
"95800018","快樂狗寵物用品店","花蓮縣花蓮市國華里中山路４０７號１樓","歇業／撤銷"
"95801706","東區寵物百貨","花蓮縣吉安鄉吉安村中山路三段八十四號一樓","核准設立"
"95861871","可愛寵物水族名店","新北市新店區北新路２段７２號１樓","歇業／撤銷"
"95864119","友祥水族寵物用品店","新北市板橋區館前西路１號（１樓）","歇業／撤銷"
"95879416","萊雅寵物用品店","新北市板橋區金門街３３７巷８弄２號","歇業／撤銷"
"95953647","標緻名犬美容沙龍","彰化縣北斗鎮西德里中華路345號","歇業／撤銷"
"98103661","小寶貝寵物水族百貨店","基隆市仁愛區仁德里仁四路十號一樓、十之一號二樓","核准設立"
"98676668","百聲寵物美容精品店","新北市新店區中興路３段２００號１樓","歇業／撤銷"
"98678602","金金寵物美容店","新北市蘆洲區民族路３３１號之１７","核准設立"
"98707655","吉冠商行","臺中市豐原區南陽里圓環東路２５７號一樓","核准設立"
"98740697","上首尾商行","臺中市西區公正里精誠３０街１３號１樓","歇業／撤銷"
"98747517","天翔寵物鳥行","臺中市北屯區水湳里中清路１３之２５號１樓","核准設立"
"98786150","喬森寵物精品屋","新北市板橋區四維路195號","核准設立"
"98795714","小燕寵物用品店","新北市新莊區大觀街５８號（１樓）","核准設立"
"98801687","狗狗我愛你國際愛犬行銷館","臺南市東區東聖里中華東路2段119號1樓","廢止"
"98807015","福爾摩沙名犬風情館","臺南市東區東聖里富農街2段49號1樓","廢止"
"98807090","犬視界寵物莊","臺南市南區府南里大成路2段3之3號1樓","歇業／撤銷"
"98809267","永發寵物店","臺南市北區裕民里成功路614巷18號1樓","停業"
"98813950","芭比愛犬生活館","臺南市南區文華里金華路2段417號1樓","核准設立"
"98814233","上愛犬舍","臺南市安南區州北里安和路5段216號1樓","歇業／撤銷"
"98818006","狗狗我愛你國際愛犬行銷館公園店","臺南市北區六甲里公園路589之9號1樓","歇業／撤銷"
"98821831","頂勝屋","彰化縣員林市萬年里員農街１６１號","歇業／撤銷"
"98822965","御鳥園","彰化縣埔心鄉東門村中正路一段八七號一樓","廢止"
"98826408","貝斯特犬舍","彰化縣溪州鄉瓦厝村東光路八八號一樓","核准設立"
"98828314","尚記企業社","彰化縣彰化市西安里曉陽路２０８巷４號","核准設立"
"98838973","哈狗舖寵物精品館","臺中市西屯區福瑞里青海路３段９１２號１樓","歇業／撤銷"
"98846805","狗脾氣寵物店","臺中市清水區下湳里五權東路１１號１樓（限一樓）","核准設立"
"98859478","御犬寵物名店","臺中市大雅區上雅里民生路一段三一六號","歇業／撤銷"
"98873339","伯特利商行","嘉義市西區驛站里民族路７８４號一樓","歇業／撤銷"
"98876650","一旺愛犬專業剪藝名店","嘉義市東區中央里中正路３５７號一樓","歇業／撤銷"
"98902215","奇蹟寵物用品店","臺北市大安區光復南路700號1樓","歇業／撤銷"
"98902539","奧司丁企業社","臺北市萬華區廣州街245之1號1樓","歇業／撤銷"
"98916935","寵物新天地專業美容店","臺北市文山區景文街171號1樓","遷他縣市"
"98916935","藝工坊寵物美容店","新北市新店區順安街８１號","核准設立"
"98948583","祥紀犬莊","苗栗縣頭份市仁愛里六鄰中山路一一０號","歇業／撤銷"
"98960621","禾友行","彰化縣大村鄉過溝村員大路１１之１３號１樓","歇業／撤銷"
"98967315","智慧護衛玩伴犬名店","臺中市北區頂厝里太原路三段７８之１１號一樓","歇業／撤銷"
"98967504","勇翔寵物店","彰化縣花壇鄉長沙村中山路２段１２２之６號（限１樓使用）","核准設立"
"98980387","超級小狗寵物店","桃園市平鎮區廣達里育達路２４２號１樓","歇業／撤銷"
"98983856","我們的寵物小舖","桃園市桃園區永安里中正路５２７號１樓","廢止"
"99000072","喜寶寵物坊","新竹縣湖口鄉信勢村成功路１８１號１樓","廢止"
"99005512","皮卡丘寵物美容坊","新竹縣竹東鎮榮樂里興農街８２號１樓","核准設立"
"99009735","安安寵物沙龍","新竹縣新埔鎮新民里中正路６３５號１樓","歇業／撤銷"
"99059523","鳳翔寵物","高雄市林園區頂厝里校前路２號１樓（騎樓不得作為營業場所）","歇業／撤銷"
"99067946","永欣鳥行","臺中市北屯區東光里北屯路２８６號１樓","歇業／撤銷"
"99073102","真愛名犬專賣店","臺中市西屯區西平里逢甲路７３號１樓","歇業／撤銷"
"99076902","活力寶貝寵物店","臺中市北區長青里陜西路３２號１樓","歇業／撤銷"
"99076918","真善美國際名犬店","臺中市西屯區逢甲里西屯路２段２５８之２５號１樓","歇業／撤銷"
"99077732","良記愛犬用品店","臺中市西屯區何德里西屯路２段３２之９巷３號１樓","歇業／撤銷"
"99078205","威盛寵物用品店","臺中市東區合作里力行路１６６號","歇業／撤銷"
"99078970","樂狗寵物生活館","臺中市西區公平里忠明南路１３６號１樓","歇業／撤銷"
"99080048","人人寵物坊","臺中市西區中興里公正路１４６號１樓","核准設立"
"99081969","薰貓園寵物店","臺中市西區公正里東興路３段２７號１樓","歇業／撤銷"
"99084895","魔力寵物百貨用品店","臺中市南屯區大同里向上南路１段１６５之１號","核准設立"
"99091967","娃娃名犬屋","新北市三峽區中山路１０６巷４３號","歇業／撤銷"
"99093655","一番寵物坊","新北市鶯歌區南雅路４１２號","歇業／撤銷"
"99110578","佳佳禽鳥飼料行","臺中市豐原區西湳里三豐路８８９號（限一樓）","歇業／撤銷"
"99134678","奇美寵物店","臺南市永康區五王里中華路364號1樓","歇業／撤銷"
"99149709","儂儂犬舍","新北市三重區重新路５段３１７巷１弄１１之３號（現場僅供辦公室使用）","歇業／撤銷"
"99158241","主育犬舍","新北市中和區華新街２２２之３號（現場僅供辦公室使用）","核准設立"
"99159760","一級棒專業寵物美容店","新北市永和區中山路1段77號","核准設立"
"99205589","冠軍寵物館","臺南市新營區民權里民權路126號1樓","歇業／撤銷"
"99255742","珍愛寵物精品店","桃園市桃園區武陵里民生路５６號１樓","廢止"
"99262693","巨州犬舍","新北市林口區自強１街６號１樓（現場僅供辦公室使用）","歇業／撤銷"
"99275846","瑪吉寵物用品美容店","臺南市北區成德里西門路4段297號1樓","廢止"
"99276465","丁的狗舍","臺南市中西區仙草里西門路1段452號1樓","歇業／撤銷"
"99279511","翔麗愛犬專業美容","臺南市南區大成里健康路1段345號1樓","歇業／撤銷"
"99287408","阿道夫寵物店","臺南市中西區天后里成功路241號1樓","歇業／撤銷"
"99289004","中美寵物生活館","臺南市東區泉南里府連路314號","核准設立"
"99298382","黃金寶貝窩","新北市深坑區北深路２段１８０號","歇業／撤銷"
"99306101","辰容犬舍","新北市樹林區仁愛街７４號","停業"
"99385359","咖啡牛郎專業犬舍","高雄市新興區六合２路８９之１號１樓","停業"
"99389186","東越莊寵物用品店","高雄市苓雅區美田里青年１路１８５之１、１８５之２號１樓","核准設立"
"99389670","你愛牠寵物店","高雄市前金區六合２路１０９號","停業"
"99393610","嚕咪寵物生活館","高雄市小港區店鎮里立群路１２８號","核准設立"
"99399706","三三愛犬舍","高雄市苓雅區林西里光華１路１２之１號１樓","歇業／撤銷"
"99402913","威爾斯寵物店","高雄市楠梓區清豐里土庫１路３０號１樓","核准設立"
"99403096","裕昌犬舍","高雄市楠梓區建昌里後昌路１０８９號１樓","歇業／撤銷"
"99407494","雞雞犬貓美容用品店","新北市板橋區忠孝路１７１號","歇業／撤銷"
"99410625","媽媽購婦幼網","花蓮縣花蓮市主學里中正路二四五號","核准設立"
"99411217","豆哥寵物美容屋","新北市蘆洲區長榮路225號(1樓)","核准設立"
"99411743","風尚寵物用品店","新竹市東區新莊里新莊街九六號一樓","歇業／撤銷"
"99417036","集順犬舍","桃園市觀音區上大里上大８６之７０號１樓","歇業／撤銷"
"99419983","美利企業社","桃園市平鎮區復興里環南路１５０號１樓","歇業／撤銷"
"99423678","崑鳳園寵物專賣店","新北市板橋區四川路１段１７４號１樓","歇業／撤銷"
"99442056","仔犬之戀寵物工作室","新北市新店區光明街１２６號","歇業／撤銷"
"99457590","衣蝶寵物名舍","新北市新莊區新泰路４１７之１號","歇業／撤銷"
"99474140","芭比寵物專賣店","桃園市桃園區東埔里正康二街１０３號１樓","核准設立"
"99480570","哈特力狗窩","新北市板橋區南雅東路５１號","歇業／撤銷"
"99494856","狗狗家庭寵物精品店","新北市三重區中央北路５７之３號１樓","歇業／撤銷"
"99495383","圓堡寵物店","桃園市桃園區永安里永康街３９號１樓","廢止"
"99497495","佩特寵物生活館","新北市淡水區民族路８０號","核准設立"
"99498234","全利企業社","桃園市楊梅區楊明里中山北路一段４０４號１樓","歇業／撤銷"
"99519884","士溢寵物生活館","高雄市新興區華聲里忠孝１路１４９號１樓","歇業／撤銷"
"99541083","狗之屋寵物","屏東縣屏東市勝利里廣東路一０一二號一樓","歇業／撤銷"
"99552118","安和阿貓阿狗的店","臺南市安南區安東里安和路1段194號1樓","歇業／撤銷"
"99566020","敦頂寵物生活館","臺南市中西區中正里民生路2段51號1樓","歇業／撤銷"
"99572402","群冠名犬館","臺南市東區崇信里崇信街144號1樓","歇業／撤銷"
"99578222","畯嶺寵物坊","臺南市安平區育平里育平四街59號1樓","核准設立"
"99584364","摩登寵物館","臺南市東區富裕里東門路2段231號1樓","歇業／撤銷"
"99598108","阿道夫寵物店","臺南市中西區天后里成功路241號1樓","核准設立"
"99599747","布萊恩狗兒館","臺南市北區六甲里公園路589之9號1樓","歇業／撤銷"
"99645518","巧奇寵物店","臺中市大甲區孔門里孔雀路五六號","歇業／撤銷"
"99656802","鴻運水族館忠明店","臺中市西區昇平里忠明南路３２７號一樓","歇業／撤銷"
"99668589","漂亮寶貝寵物美容坊","苗栗縣頭份市建國里７鄰建國路２０號","核准設立"
"99671402","淘氣狗寵物用品店","臺中市西屯區西平里福星路４３１號１樓","歇業／撤銷"
"99693476","來恩寵物店","臺中市西區藍興里三民路１段７４號１樓","核准設立"
"99703615","布丁狗寵物坊","高雄市三民區大昌１路１９號１樓","歇業／撤銷"
"99704179","九如愛犬美容店","高雄市三民區達仁里九如２路２５４號","歇業／撤銷"
"99739402","大衛羅曼寵物店","高雄市三民區灣中里建工路８９４號１樓","歇業／撤銷"
"99742151","貓之坊寵物店","高雄市三民區鼎西里明誠１路３８２號１樓","歇業／撤銷"
"99743671","迷兔館","高雄市苓雅區福南里福安路４００號１樓","核准設立"
"99746059","米米寵物精品坊","桃園市中壢區永光里環北路３７號１樓","歇業／撤銷"
"99776623","寵物休閒生活館","新北市中和區中山路２段８２號１、２樓","歇業／撤銷"
"99787847","彩虹魚寵物水族百貨館","桃園市桃園區同安里大興西路一段２２１號１樓","核准設立"
"99788022","晶華寵物商行","桃園市中壢區普仁里中山東路二段１號１樓","歇業／撤銷"
"99791722","喵喵汪汪寵物精品店","桃園市桃園區光興里中山路５５２號１樓","歇業／撤銷"
"99796677","佳國商行","新北市蘆洲區光華路１５７號","核准設立"
"99802235","布魯托寵物美容用品店","新北市板橋區國光里國光路160號1樓","歇業／撤銷"
"99802827","馱靈精寵物坊","新北市新莊區中華路２段１４７號","歇業／撤銷"
"99818497","妙卡寵物伊甸園","新竹市東區振興里振興路三八號","歇業／撤銷"
"99819539","德川寵物沙龍","桃園市中壢區五福里民族路２８０號１樓","核准設立"
"99821704","咪狗的家寵物店","花蓮縣花蓮市國光里明禮路２０之３號１樓","歇業／撤銷"
"99821900","百吉寵物店","新北市蘆洲區信義路１９６號１樓","核准設立"
"99830443","摩登堡犬貓生活館","新北市蘆洲區民權路１００號","歇業／撤銷"
"99834567","貓狗大棧寵物用品店","桃園市龜山區迴龍里萬壽路一段１１４號１樓","歇業／撤銷"
"99841878","寵物星球館","桃園市中壢區中原里信義路１３９號１樓","歇業／撤銷"
"99853085","東川寵物精品專賣店","臺中市大里區永隆里大明路５１９號一樓","歇業／撤銷"
"99867362","喬美寵物精品屋","臺中市西屯區何仁里西屯路２段１３６號１樓","核准設立"
"99879557","正翔鳥園","臺中市豐原區翁子里豐勢路２段４９８號","歇業／撤銷"
"99883834","熊熊寵物精品店","臺中市潭子區甘蔗里勝利九街１７號１樓","核准設立"
"99892242","玟成寵物精品店","臺中市太平區中山里大源２８街１１號１樓","歇業／撤銷"
"99900030","紅帥寵物美容屋","臺中市豐原區圳寮里中山路６６４號","歇業／撤銷"
"99900030","郭江源　　　　　　　　　　　　　　　　　　　","新竹市東區東門里東門市塲內３５號　　　　　　　　　　　　　　","遷他縣市"
"99904818","咪妮寵物美容坊","臺中市北屯區平陽里崇德路二段２８９號１樓","歇業／撤銷"
"99921773","愛犬寶貝寵物生活館","臺中市東勢區東安里中山路五五號一樓","核准設立"
"99921859","展新寵物精品店","臺中市西屯區逢福里惠來路３段３２６號１樓","廢止"
"99922631","兔兔園百貨行","臺中市北區崇德里北興街１８２號１樓","歇業／撤銷"
"99934741","彩森林犬物屋","臺中市西屯區西安里西屯路２段２９６之２０號１之５","歇業／撤銷"
"99936369","貝樂絲寵物工坊","臺中市北區新北里一中街１０２號","歇業／撤銷"
"99937661","米吉寵物店","臺中市北屯區陳平里中清路７２之５２號１樓","核准設立"
"99954372","啵好寵物生活館","臺北市中山區北安路472號1樓","核准設立"
"99955153","中英寵物用品社","臺北市北投區中央北路1段151號1樓","核准設立"
"99964548","顧寶寶寵物用品店","臺北市大安區光復南路702號1樓","核准設立"
"99972738","美樂狗寵物商行","臺北市松山區塔悠路89號1樓","歇業／撤銷"
"99992880","倍昇寵物店","臺北市士林區天母西路57號1樓","歇業／撤銷"
